type	name	field	raw_value	converted_value	note
general	王筠	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王筠	Magic0	1, 50,10, 60,20, 66,30, 84,40, 86,50, 92	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	王粲	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王业	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	王业	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王买	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	王买	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王则	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	王则	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王双	Equipment	|擂鼓瓮金锤|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王悦	Arms	镖	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	王悦	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王悦	Magic0	1, 50,10, 60,20, 67,30, 70,40, 83,50, 92	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	王浑	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王经	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王肃	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王门	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	王门	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	王门	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王韬	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	王颀	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	王颀	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	毋丘甸	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	毋丘甸	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	毋丘秀	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	毋丘秀	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	毋丘俭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	毋丘兴	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	毋丘兴	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	毋丘兴	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	毋丘兴	Magic0	1, 50,10, 55,20, 67,30, 73,40, 86,50, 92	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	丘力居	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	丘力居	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	丘力居	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	丘本	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	丘本	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	丘建	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	北斗	Equipment	|盘古斧|混沌妖兽	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	北宫伯玉	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	北宫伯玉	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	北宫伯玉	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	去卑	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	去卑	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	去卑	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马孚	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马攸	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马防	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马炎	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马昭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马朗	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马望	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马徽	Arms	道	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	司马徽	Equipment	|泰阿剑|碧水兽	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马懿	Equipment	|青冥剑|乌孙	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马伷	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	司马伷	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	司马师	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	史涣	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	史涣	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	史迹	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	史迹	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	台与	Arms	巫	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	台与	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	台与	Magic0	1, 50,7, 60,14, 62,21, 84,29, 79,36, 90,43, 94,50, 104	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	句安	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	句安	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	左奕	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	左奕	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	左慈	Arms	刺	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	左灵	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	左灵	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	甘宁	Equipment	|蛟龙霸海钩|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	甘宁	Magic0	1, 52,7, 60,14, 73,21, 83,29, 90,36, 96,43, 103,50, 111	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	甘倩	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	甘倩	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田丰	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田欣	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	田欣	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田章	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	田章	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田楷	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田豫	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田畴	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	田续	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	田续	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	申耽	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	申耽	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	申仪	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	申仪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	白绕	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	石苞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	石韬	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伊籍	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伊声耆	Arms	倭	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	伊声耆	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伊赏	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	伊赏	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伍延	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伍习	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伍琼	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	伍琼	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伏完	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伏寿	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	伏寿	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	任峻	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	任峻	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	全尚	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	全尚	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	全琮	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	全端	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	全端	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	全怿	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
